Departing_Port,Arriving_Port,Month,Year,Average_Fare,Distance
Port Lincoln,Adelaide,12,2022,434.0,245.00141173119508
Port Lincoln,Adelaide,1,2023,423.0,245.00141173119508
Port Lincoln,Adelaide,2,2023,413.0,245.00141173119508
Port Lincoln,Adelaide,3,2023,401.0,245.00141173119508
Port Lincoln,Adelaide,4,2023,389.0,245.00141173119508
Port Lincoln,Adelaide,5,2023,377.0,245.00141173119508
Port Lincoln,Adelaide,6,2023,364.0,245.00141173119508
Port Lincoln,Adelaide,7,2023,350.0,245.00141173119508
Port Lincoln,Adelaide,8,2023,336.0,245.00141173119508
Port Lincoln,Adelaide,9,2023,322.0,245.00141173119508
Port Lincoln,Adelaide,10,2023,307.0,245.00141173119508
Port Lincoln,Adelaide,11,2023,291.0,245.00141173119508
Port Lincoln,Adelaide,12,2023,275.0,245.00141173119508
Port Lincoln,Adelaide,1,2024,258.0,245.00141173119508
Port Lincoln,Adelaide,2,2024,240.0,245.00141173119508
Port Macquarie,Sydney,8,2010,223.0,320.6352530395746
Port Macquarie,Sydney,9,2010,209.0,320.6352530395746
Port Macquarie,Sydney,10,2010,222.0,320.6352530395746
Port Macquarie,Sydney,11,2010,246.0,320.6352530395746
Port Macquarie,Sydney,12,2010,271.0,320.6352530395746
Port Macquarie,Sydney,1,2011,227.0,320.6352530395746
Port Macquarie,Sydney,2,2011,274.0,320.6352530395746
Port Macquarie,Sydney,3,2011,274.0,320.6352530395746
Port Macquarie,Sydney,4,2011,285.0,320.6352530395746
Port Macquarie,Sydney,5,2011,237.0,320.6352530395746
Port Macquarie,Sydney,6,2011,288.0,320.6352530395746
Port Macquarie,Sydney,7,2011,286.0,320.6352530395746
Port Macquarie,Sydney,8,2011,285.0,320.6352530395746
Port Macquarie,Sydney,9,2011,246.0,320.6352530395746
Port Macquarie,Sydney,10,2011,285.0,320.6352530395746
Port Macquarie,Sydney,11,2011,225.0,320.6352530395746
Port Macquarie,Sydney,12,2011,315.0,320.6352530395746
Port Macquarie,Sydney,1,2012,230.0,320.6352530395746
Port Macquarie,Sydney,2,2012,285.0,320.6352530395746
Port Macquarie,Sydney,3,2012,260.0,320.6352530395746
Port Macquarie,Sydney,4,2012,242.0,320.6352530395746
Port Macquarie,Sydney,5,2012,317.0,320.6352530395746
Port Macquarie,Sydney,6,2012,302.0,320.6352530395746
Port Macquarie,Sydney,7,2012,235.0,320.6352530395746
Port Macquarie,Sydney,8,2012,265.0,320.6352530395746
Port Macquarie,Sydney,9,2012,265.0,320.6352530395746
Port Macquarie,Sydney,10,2012,250.0,320.6352530395746
Port Macquarie,Sydney,11,2012,246.0,320.6352530395746
Port Macquarie,Sydney,12,2012,343.0,320.6352530395746
Port Macquarie,Sydney,1,2013,290.0,320.6352530395746
Port Macquarie,Sydney,2,2013,279.0,320.6352530395746
Port Macquarie,Sydney,3,2013,231.0,320.6352530395746
Port Macquarie,Sydney,4,2013,246.0,320.6352530395746
Port Macquarie,Sydney,5,2013,264.0,320.6352530395746
Port Macquarie,Sydney,6,2013,278.0,320.6352530395746
Port Macquarie,Sydney,7,2013,254.0,320.6352530395746
Port Macquarie,Sydney,8,2013,275.0,320.6352530395746
Port Macquarie,Sydney,9,2013,317.0,320.6352530395746
Port Macquarie,Sydney,10,2013,255.0,320.6352530395746
Port Macquarie,Sydney,11,2013,278.0,320.6352530395746
Port Macquarie,Sydney,12,2013,335.0,320.6352530395746
Port Macquarie,Sydney,1,2014,297.0,320.6352530395746
Port Macquarie,Sydney,2,2014,297.0,320.6352530395746
Port Macquarie,Sydney,3,2014,297.0,320.6352530395746
Port Macquarie,Sydney,4,2014,326.0,320.6352530395746
Port Macquarie,Sydney,5,2014,244.0,320.6352530395746
Port Macquarie,Sydney,6,2014,296.0,320.6352530395746
Port Macquarie,Sydney,7,2014,269.0,320.6352530395746
Port Macquarie,Sydney,8,2014,294.0,320.6352530395746
Port Macquarie,Sydney,9,2014,307.0,320.6352530395746
Port Macquarie,Sydney,10,2014,294.0,320.6352530395746
Port Macquarie,Sydney,11,2014,294.0,320.6352530395746
Port Macquarie,Sydney,12,2014,329.0,320.6352530395746
Port Macquarie,Sydney,1,2015,329.0,320.6352530395746
Port Macquarie,Sydney,2,2015,329.0,320.6352530395746
Port Macquarie,Sydney,3,2015,329.0,320.6352530395746
Port Macquarie,Sydney,4,2015,327.0,320.6352530395746
Port Macquarie,Sydney,5,2015,327.0,320.6352530395746
Port Macquarie,Sydney,6,2015,327.0,320.6352530395746
Port Macquarie,Sydney,7,2015,325.0,320.6352530395746
Port Macquarie,Sydney,8,2015,325.0,320.6352530395746
Port Macquarie,Sydney,9,2015,290.0,320.6352530395746
Port Macquarie,Sydney,10,2015,289.0,320.6352530395746
Port Macquarie,Sydney,11,2015,289.0,320.6352530395746
Port Macquarie,Sydney,12,2015,324.0,320.6352530395746
Port Macquarie,Sydney,1,2016,274.0,320.6352530395746
Port Macquarie,Sydney,2,2016,325.0,320.6352530395746
Port Macquarie,Sydney,3,2016,325.0,320.6352530395746
Port Macquarie,Sydney,4,2016,323.0,320.6352530395746
Port Macquarie,Sydney,5,2016,298.0,320.6352530395746
Port Macquarie,Sydney,6,2016,348.0,320.6352530395746
Port Macquarie,Sydney,7,2016,321.0,320.6352530395746
Port Macquarie,Sydney,8,2016,321.0,320.6352530395746
Port Macquarie,Sydney,9,2016,321.0,320.6352530395746
Port Macquarie,Sydney,10,2016,319.0,320.6352530395746
Port Macquarie,Sydney,11,2016,319.0,320.6352530395746
Port Macquarie,Sydney,12,2016,319.0,320.6352530395746
Port Macquarie,Sydney,1,2017,293.0,320.6352530395746
Port Macquarie,Sydney,2,2017,293.0,320.6352530395746
Port Macquarie,Sydney,3,2017,426.0,320.6352530395746
Port Macquarie,Sydney,4,2017,317.0,320.6352530395746
Port Macquarie,Sydney,5,2017,317.0,320.6352530395746
Port Macquarie,Sydney,6,2017,243.0,320.6352530395746
Port Macquarie,Sydney,7,2017,290.0,320.6352530395746
Port Macquarie,Sydney,8,2017,290.0,320.6352530395746
Port Macquarie,Sydney,9,2017,323.0,320.6352530395746
Port Macquarie,Sydney,10,2017,311.0,320.6352530395746
Port Macquarie,Sydney,11,2017,333.0,320.6352530395746
Port Macquarie,Sydney,12,2017,341.0,320.6352530395746
Port Macquarie,Sydney,1,2018,317.0,320.6352530395746
Port Macquarie,Sydney,2,2018,331.0,320.6352530395746
Port Macquarie,Sydney,3,2018,331.0,320.6352530395746
Port Macquarie,Sydney,4,2018,330.0,320.6352530395746
Port Macquarie,Sydney,5,2018,330.0,320.6352530395746
Port Macquarie,Sydney,6,2018,334.0,320.6352530395746
Port Macquarie,Sydney,7,2018,333.0,320.6352530395746
Port Macquarie,Sydney,8,2018,333.0,320.6352530395746
Port Macquarie,Sydney,9,2018,408.0,320.6352530395746
Port Macquarie,Sydney,10,2018,368.0,320.6352530395746
Port Macquarie,Sydney,11,2018,369.0,320.6352530395746
Port Macquarie,Sydney,12,2018,440.0,320.6352530395746
Port Macquarie,Sydney,1,2019,332.0,320.6352530395746
Port Macquarie,Sydney,2,2019,315.0,320.6352530395746
Port Macquarie,Sydney,3,2019,372.0,320.6352530395746
Port Macquarie,Sydney,4,2019,366.0,320.6352530395746
Port Macquarie,Sydney,5,2019,294.0,320.6352530395746
Port Macquarie,Sydney,6,2019,313.0,320.6352530395746
Port Macquarie,Sydney,7,2019,311.0,320.6352530395746
Port Macquarie,Sydney,8,2019,312.0,320.6352530395746
Port Macquarie,Sydney,9,2019,364.0,320.6352530395746
Port Macquarie,Sydney,10,2019,326.0,320.6352530395746
Port Macquarie,Sydney,11,2019,326.0,320.6352530395746
Port Macquarie,Sydney,12,2019,362.0,320.6352530395746
Port Macquarie,Sydney,1,2020,325.0,320.6352530395746
Port Macquarie,Sydney,2,2020,339.0,320.6352530395746
Port Macquarie,Sydney,3,2020,416.0,320.6352530395746
Port Macquarie,Sydney,4,2020,428.0,320.6352530395746
Port Macquarie,Sydney,3,2021,386.0,320.6352530395746
Port Macquarie,Sydney,4,2021,318.0,320.6352530395746
Port Macquarie,Sydney,5,2021,227.0,320.6352530395746
Port Macquarie,Sydney,6,2021,227.0,320.6352530395746
Port Macquarie,Sydney,7,2021,225.0,320.6352530395746
Port Macquarie,Sydney,11,2021,222.0,320.6352530395746
Port Macquarie,Sydney,12,2021,289.0,320.6352530395746
Port Macquarie,Sydney,1,2022,218.0,320.6352530395746
Port Macquarie,Sydney,2,2022,305.0,320.6352530395746
Port Macquarie,Sydney,3,2022,305.0,320.6352530395746
Port Macquarie,Sydney,4,2022,322.0,320.6352530395746
Port Macquarie,Sydney,5,2022,323.0,320.6352530395746
Port Macquarie,Sydney,6,2022,323.0,320.6352530395746
Port Macquarie,Sydney,7,2022,322.0,320.6352530395746
Port Macquarie,Sydney,8,2022,339.0,320.6352530395746
Port Macquarie,Sydney,9,2022,334.0,320.6352530395746
Port Macquarie,Sydney,10,2022,310.0,320.6352530395746
Port Macquarie,Sydney,11,2022,321.0,320.6352530395746
Port Macquarie,Sydney,12,2022,348.0,320.6352530395746
Port Macquarie,Sydney,1,2023,316.0,320.6352530395746
Port Macquarie,Sydney,2,2023,316.0,320.6352530395746
Port Macquarie,Sydney,3,2023,316.0,320.6352530395746
Port Macquarie,Sydney,4,2023,324.0,320.6352530395746
Port Macquarie,Sydney,5,2023,324.0,320.6352530395746
Port Macquarie,Sydney,6,2023,324.0,320.6352530395746
Port Macquarie,Sydney,7,2023,320.0,320.6352530395746
Port Macquarie,Sydney,8,2023,325.0,320.6352530395746
Port Macquarie,Sydney,9,2023,383.0,320.6352530395746
Port Macquarie,Sydney,10,2023,256.0,320.6352530395746
Port Macquarie,Sydney,11,2023,341.0,320.6352530395746
Port Macquarie,Sydney,12,2023,319.0,320.6352530395746
Port Macquarie,Sydney,1,2024,298.0,320.6352530395746
Port Macquarie,Sydney,2,2024,282.0,320.6352530395746
Proserpine,Brisbane,8,2010,268.0,895.3315747549009
Proserpine,Brisbane,9,2010,255.0,895.3315747549009
Proserpine,Brisbane,10,2010,244.0,895.3315747549009
Proserpine,Brisbane,11,2010,233.0,895.3315747549009
Proserpine,Brisbane,12,2010,224.0,895.3315747549009
Proserpine,Brisbane,1,2011,216.0,895.3315747549009
Proserpine,Brisbane,2,2011,210.0,895.3315747549009
Proserpine,Brisbane,3,2011,204.0,895.3315747549009
Proserpine,Brisbane,4,2011,200.0,895.3315747549009
Proserpine,Brisbane,5,2011,197.0,895.3315747549009
Proserpine,Brisbane,6,2011,196.0,895.3315747549009
Proserpine,Brisbane,7,2011,195.0,895.3315747549009
Proserpine,Brisbane,8,2011,196.0,895.3315747549009
Proserpine,Brisbane,9,2011,199.0,895.3315747549009
Proserpine,Brisbane,10,2011,202.0,895.3315747549009
Proserpine,Brisbane,11,2011,207.0,895.3315747549009
Proserpine,Brisbane,12,2011,213.0,895.3315747549009
Proserpine,Brisbane,1,2012,220.0,895.3315747549009
Proserpine,Brisbane,2,2012,228.0,895.3315747549009
Proserpine,Brisbane,3,2012,238.0,895.3315747549009
Proserpine,Brisbane,4,2012,249.0,895.3315747549009
Proserpine,Brisbane,5,2012,261.0,895.3315747549009
Proserpine,Brisbane,6,2012,275.0,895.3315747549009
Proserpine,Brisbane,7,2012,289.0,895.3315747549009
Proserpine,Brisbane,8,2012,305.0,895.3315747549009
Proserpine,Brisbane,9,2012,322.0,895.3315747549009
Proserpine,Brisbane,10,2012,341.0,895.3315747549009
Proserpine,Brisbane,11,2012,361.0,895.3315747549009
Proserpine,Brisbane,12,2012,382.0,895.3315747549009
Proserpine,Brisbane,1,2013,404.0,895.3315747549009
Proserpine,Brisbane,2,2013,427.0,895.3315747549009
Proserpine,Brisbane,3,2013,452.0,895.3315747549009
Proserpine,Brisbane,4,2013,478.0,895.3315747549009
Proserpine,Brisbane,5,2013,505.0,895.3315747549009
Proserpine,Brisbane,6,2013,534.0,895.3315747549009
Proserpine,Brisbane,7,2013,564.0,895.3315747549009
Proserpine,Brisbane,8,2013,595.0,895.3315747549009
Proserpine,Brisbane,9,2013,627.0,895.3315747549009
Proserpine,Brisbane,10,2013,660.0,895.3315747549009
Proserpine,Brisbane,11,2013,695.0,895.3315747549009
Proserpine,Brisbane,12,2013,731.0,895.3315747549009
Proserpine,Brisbane,1,2014,768.0,895.3315747549009
Proserpine,Brisbane,2,2014,807.0,895.3315747549009
Proserpine,Brisbane,3,2014,847.0,895.3315747549009
Proserpine,Brisbane,4,2014,888.0,895.3315747549009
Proserpine,Brisbane,5,2014,930.0,895.3315747549009
Proserpine,Brisbane,6,2014,974.0,895.3315747549009
Proserpine,Brisbane,7,2014,1018.0,895.3315747549009
Proserpine,Brisbane,8,2014,1064.0,895.3315747549009
Proserpine,Brisbane,9,2014,1112.0,895.3315747549009
Proserpine,Brisbane,10,2014,1160.0,895.3315747549009
Proserpine,Brisbane,11,2014,1210.0,895.3315747549009
Proserpine,Brisbane,12,2014,1261.0,895.3315747549009
Proserpine,Brisbane,1,2015,1313.0,895.3315747549009
Proserpine,Brisbane,2,2015,1367.0,895.3315747549009
Proserpine,Brisbane,3,2015,1422.0,895.3315747549009
Proserpine,Brisbane,4,2015,1478.0,895.3315747549009
Proserpine,Brisbane,5,2015,1535.0,895.3315747549009
Proserpine,Brisbane,6,2015,1594.0,895.3315747549009
Proserpine,Brisbane,7,2015,1654.0,895.3315747549009
Proserpine,Brisbane,8,2015,1715.0,895.3315747549009
Proserpine,Brisbane,9,2015,1775.0,895.3315747549009
Proserpine,Brisbane,10,2015,1833.0,895.3315747549009
Proserpine,Brisbane,11,2015,1888.0,895.3315747549009
Proserpine,Brisbane,12,2015,1940.0,895.3315747549009
Proserpine,Brisbane,1,2016,1989.0,895.3315747549009
Proserpine,Brisbane,2,2016,2036.0,895.3315747549009
Proserpine,Brisbane,3,2016,2080.0,895.3315747549009
Proserpine,Brisbane,4,2016,2122.0,895.3315747549009
Proserpine,Brisbane,5,2016,2161.0,895.3315747549009
Proserpine,Brisbane,6,2016,2197.0,895.3315747549009
Proserpine,Brisbane,7,2016,2230.0,895.3315747549009
Proserpine,Brisbane,8,2016,2260.0,895.3315747549009
Proserpine,Brisbane,9,2016,2288.0,895.3315747549009
Proserpine,Brisbane,10,2016,2313.0,895.3315747549009
Proserpine,Brisbane,11,2016,2336.0,895.3315747549009
Proserpine,Brisbane,12,2016,2356.0,895.3315747549009
Proserpine,Brisbane,1,2017,2373.0,895.3315747549009
Proserpine,Brisbane,2,2017,2387.0,895.3315747549009
Proserpine,Brisbane,3,2017,2399.0,895.3315747549009
Proserpine,Brisbane,4,2017,2407.0,895.3315747549009
Proserpine,Brisbane,5,2017,2414.0,895.3315747549009
Proserpine,Brisbane,6,2017,2417.0,895.3315747549009
Proserpine,Brisbane,7,2017,2418.0,895.3315747549009
Proserpine,Brisbane,8,2017,2416.0,895.3315747549009
Proserpine,Brisbane,9,2017,2411.0,895.3315747549009
Proserpine,Brisbane,10,2017,2404.0,895.3315747549009
Proserpine,Brisbane,11,2017,2394.0,895.3315747549009
Proserpine,Sydney,11,2017,2381.0,1517.830358997097
Proserpine,Brisbane,12,2017,2366.0,895.3315747549009
Proserpine,Sydney,12,2017,2348.0,1517.830358997097
Proserpine,Brisbane,1,2018,2327.0,895.3315747549009
Proserpine,Sydney,1,2018,2303.0,1517.830358997097
Proserpine,Brisbane,2,2018,2277.0,895.3315747549009
Proserpine,Sydney,2,2018,2248.0,1517.830358997097
Proserpine,Brisbane,3,2018,2216.0,895.3315747549009
Proserpine,Sydney,3,2018,2182.0,1517.830358997097
Proserpine,Brisbane,4,2018,2145.0,895.3315747549009
Proserpine,Sydney,4,2018,2105.0,1517.830358997097
Proserpine,Brisbane,5,2018,2062.0,895.3315747549009
Proserpine,Sydney,5,2018,2017.0,1517.830358997097
Proserpine,Brisbane,6,2018,1969.0,895.3315747549009
Proserpine,Sydney,6,2018,1918.0,1517.830358997097
Proserpine,Brisbane,7,2018,1865.0,895.3315747549009
Proserpine,Sydney,7,2018,1809.0,1517.830358997097
Proserpine,Brisbane,8,2018,1750.0,895.3315747549009
Proserpine,Sydney,8,2018,1689.0,1517.830358997097
Proserpine,Brisbane,9,2018,1624.0,895.3315747549009
Proserpine,Sydney,9,2018,1558.0,1517.830358997097
Proserpine,Brisbane,10,2018,1488.0,895.3315747549009
Proserpine,Sydney,10,2018,1416.0,1517.830358997097
Proserpine,Brisbane,11,2018,1341.0,895.3315747549009
Proserpine,Sydney,11,2018,1263.0,1517.830358997097
Proserpine,Brisbane,12,2018,1182.0,895.3315747549009
Proserpine,Sydney,12,2018,1099.0,1517.830358997097
Proserpine,Brisbane,1,2019,1013.0,895.3315747549009
Proserpine,Sydney,1,2019,925.0,1517.830358997097
Proserpine,Brisbane,2,2019,834.0,895.3315747549009
Proserpine,Sydney,2,2019,740.0,1517.830358997097
Proserpine,Brisbane,3,2019,643.0,895.3315747549009
Proserpine,Sydney,3,2019,543.0,1517.830358997097
Proserpine,Brisbane,4,2019,441.0,895.3315747549009
Proserpine,Sydney,4,2019,337.0,1517.830358997097
Proserpine,Brisbane,5,2019,229.0,895.3315747549009
Proserpine,Sydney,5,2019,168.0,1517.830358997097
Proserpine,Brisbane,6,2019,201.0,895.3315747549009
Proserpine,Sydney,6,2019,270.0,1517.830358997097
Proserpine,Brisbane,7,2019,314.0,895.3315747549009
Proserpine,Sydney,7,2019,335.0,1517.830358997097
Proserpine,Brisbane,8,2019,332.0,895.3315747549009
Proserpine,Sydney,8,2019,323.0,1517.830358997097
Proserpine,Brisbane,9,2019,324.0,895.3315747549009
Proserpine,Sydney,9,2019,328.0,1517.830358997097
Proserpine,Brisbane,10,2019,324.0,895.3315747549009
Proserpine,Sydney,10,2019,316.0,1517.830358997097
Proserpine,Brisbane,11,2019,306.0,895.3315747549009
Proserpine,Sydney,11,2019,310.0,1517.830358997097
Proserpine,Brisbane,12,2019,339.0,895.3315747549009
Proserpine,Sydney,12,2019,381.0,1517.830358997097
Proserpine,Brisbane,1,2020,417.0,895.3315747549009
Proserpine,Sydney,1,2020,430.0,1517.830358997097
Proserpine,Brisbane,2,2020,397.0,895.3315747549009
Proserpine,Sydney,2,2020,343.0,1517.830358997097
Proserpine,Brisbane,3,2020,289.0,895.3315747549009
Proserpine,Brisbane,7,2020,236.0,895.3315747549009
Proserpine,Brisbane,8,2020,183.0,895.3315747549009
Proserpine,Brisbane,9,2020,132.0,895.3315747549009
Proserpine,Brisbane,10,2020,81.0,895.3315747549009
Proserpine,Brisbane,11,2020,31.0,895.3315747549009
Proserpine,Brisbane,12,2020,17.0,895.3315747549009
Proserpine,Brisbane,1,2021,66.0,895.3315747549009
Proserpine,Brisbane,2,2021,113.0,895.3315747549009
Proserpine,Brisbane,3,2021,160.0,895.3315747549009
Proserpine,Brisbane,4,2021,207.0,895.3315747549009
Proserpine,Brisbane,5,2021,252.0,895.3315747549009
Proserpine,Brisbane,6,2021,297.0,895.3315747549009
Proserpine,Brisbane,7,2021,341.0,895.3315747549009
Proserpine,Brisbane,8,2021,384.0,895.3315747549009
Proserpine,Brisbane,9,2021,427.0,895.3315747549009
Proserpine,Brisbane,10,2021,469.0,895.3315747549009
Proserpine,Brisbane,11,2021,510.0,895.3315747549009
Proserpine,Brisbane,12,2021,550.0,895.3315747549009
Proserpine,Brisbane,1,2022,590.0,895.3315747549009
Proserpine,Brisbane,2,2022,628.0,895.3315747549009
Proserpine,Brisbane,3,2022,667.0,895.3315747549009
Proserpine,Brisbane,4,2022,704.0,895.3315747549009
Proserpine,Brisbane,5,2022,740.0,895.3315747549009
Proserpine,Brisbane,6,2022,776.0,895.3315747549009
Proserpine,Brisbane,7,2022,811.0,895.3315747549009
Proserpine,Brisbane,8,2022,846.0,895.3315747549009
Proserpine,Brisbane,9,2022,879.0,895.3315747549009
Proserpine,Brisbane,10,2022,912.0,895.3315747549009
Proserpine,Brisbane,11,2022,944.0,895.3315747549009
Proserpine,Brisbane,12,2022,976.0,895.3315747549009
Proserpine,Brisbane,1,2023,1006.0,895.3315747549009
Proserpine,Brisbane,2,2023,1036.0,895.3315747549009
Proserpine,Brisbane,3,2023,1065.0,895.3315747549009
Proserpine,Brisbane,4,2023,1094.0,895.3315747549009
Proserpine,Brisbane,5,2023,1121.0,895.3315747549009
Proserpine,Brisbane,6,2023,1148.0,895.3315747549009
Proserpine,Brisbane,7,2023,1174.0,895.3315747549009
Proserpine,Brisbane,8,2023,1200.0,895.3315747549009
Proserpine,Brisbane,9,2023,1224.0,895.3315747549009
Proserpine,Brisbane,10,2023,1248.0,895.3315747549009
Proserpine,Brisbane,11,2023,1271.0,895.3315747549009
Proserpine,Brisbane,12,2023,1294.0,895.3315747549009
Proserpine,Brisbane,1,2024,1315.0,895.3315747549009
Proserpine,Brisbane,2,2024,1336.0,895.3315747549009
Rockhampton,Brisbane,8,2010,1356.0,518.152451598463
Rockhampton,Brisbane,9,2010,1376.0,518.152451598463
Rockhampton,Brisbane,10,2010,1394.0,518.152451598463
Rockhampton,Brisbane,11,2010,1412.0,518.152451598463
Rockhampton,Brisbane,12,2010,1429.0,518.152451598463
Rockhampton,Brisbane,1,2011,1446.0,518.152451598463
Rockhampton,Brisbane,2,2011,1462.0,518.152451598463
Rockhampton,Brisbane,3,2011,1476.0,518.152451598463
Rockhampton,Brisbane,4,2011,1491.0,518.152451598463
Rockhampton,Brisbane,5,2011,1504.0,518.152451598463
Rockhampton,Brisbane,6,2011,1517.0,518.152451598463
Rockhampton,Brisbane,7,2011,1529.0,518.152451598463
Rockhampton,Brisbane,8,2011,1540.0,518.152451598463
Rockhampton,Brisbane,9,2011,1550.0,518.152451598463
Rockhampton,Brisbane,10,2011,1560.0,518.152451598463
Rockhampton,Brisbane,11,2011,1569.0,518.152451598463
Rockhampton,Brisbane,12,2011,1577.0,518.152451598463
Rockhampton,Brisbane,1,2012,1585.0,518.152451598463
Rockhampton,Brisbane,2,2012,1591.0,518.152451598463
Rockhampton,Brisbane,3,2012,1597.0,518.152451598463
Rockhampton,Brisbane,4,2012,1603.0,518.152451598463
Rockhampton,Brisbane,5,2012,1607.0,518.152451598463
Rockhampton,Brisbane,6,2012,1611.0,518.152451598463
Rockhampton,Brisbane,7,2012,1614.0,518.152451598463
Rockhampton,Brisbane,8,2012,1616.0,518.152451598463
Rockhampton,Brisbane,9,2012,1617.0,518.152451598463
Rockhampton,Brisbane,10,2012,1618.0,518.152451598463
Rockhampton,Brisbane,11,2012,1618.0,518.152451598463
Rockhampton,Brisbane,12,2012,1617.0,518.152451598463
Rockhampton,Brisbane,1,2013,1616.0,518.152451598463
Rockhampton,Brisbane,2,2013,1614.0,518.152451598463
Rockhampton,Brisbane,3,2013,1611.0,518.152451598463
Rockhampton,Brisbane,4,2013,1607.0,518.152451598463
Rockhampton,Brisbane,5,2013,1602.0,518.152451598463
Rockhampton,Brisbane,6,2013,1597.0,518.152451598463
Rockhampton,Brisbane,7,2013,1591.0,518.152451598463
Rockhampton,Brisbane,8,2013,1584.0,518.152451598463
Rockhampton,Brisbane,9,2013,1577.0,518.152451598463
Rockhampton,Brisbane,10,2013,1569.0,518.152451598463
Rockhampton,Brisbane,11,2013,1560.0,518.152451598463
Rockhampton,Brisbane,12,2013,1550.0,518.152451598463
Rockhampton,Brisbane,1,2014,1540.0,518.152451598463
Rockhampton,Brisbane,2,2014,1528.0,518.152451598463
Rockhampton,Brisbane,3,2014,1516.0,518.152451598463
Rockhampton,Brisbane,4,2014,1504.0,518.152451598463
Rockhampton,Brisbane,5,2014,1490.0,518.152451598463
Rockhampton,Brisbane,6,2014,1476.0,518.152451598463
Rockhampton,Brisbane,7,2014,1461.0,518.152451598463
Rockhampton,Brisbane,8,2014,1445.0,518.152451598463
Rockhampton,Brisbane,9,2014,1429.0,518.152451598463
Rockhampton,Brisbane,10,2014,1412.0,518.152451598463
Rockhampton,Brisbane,11,2014,1394.0,518.152451598463
Rockhampton,Brisbane,12,2014,1375.0,518.152451598463
Rockhampton,Brisbane,1,2015,1356.0,518.152451598463
Rockhampton,Brisbane,2,2015,1336.0,518.152451598463
Rockhampton,Brisbane,3,2015,1315.0,518.152451598463
Rockhampton,Brisbane,4,2015,1293.0,518.152451598463
Rockhampton,Brisbane,5,2015,1271.0,518.152451598463
Rockhampton,Brisbane,6,2015,1248.0,518.152451598463
Rockhampton,Brisbane,7,2015,1224.0,518.152451598463
Rockhampton,Brisbane,8,2015,1200.0,518.152451598463
Rockhampton,Brisbane,9,2015,1177.0,518.152451598463
Rockhampton,Brisbane,10,2015,1153.0,518.152451598463
Rockhampton,Brisbane,11,2015,1130.0,518.152451598463
Rockhampton,Brisbane,12,2015,1107.0,518.152451598463
Rockhampton,Brisbane,1,2016,1084.0,518.152451598463
Rockhampton,Brisbane,2,2016,1062.0,518.152451598463
Rockhampton,Brisbane,3,2016,1039.0,518.152451598463
Rockhampton,Brisbane,4,2016,1017.0,518.152451598463
Rockhampton,Brisbane,5,2016,995.0,518.152451598463
Rockhampton,Brisbane,6,2016,973.0,518.152451598463
Rockhampton,Brisbane,7,2016,952.0,518.152451598463
Rockhampton,Brisbane,8,2016,930.0,518.152451598463
Rockhampton,Brisbane,9,2016,909.0,518.152451598463
Rockhampton,Brisbane,10,2016,888.0,518.152451598463
Rockhampton,Brisbane,11,2016,867.0,518.152451598463
Rockhampton,Brisbane,12,2016,846.0,518.152451598463
Rockhampton,Brisbane,1,2017,826.0,518.152451598463
Rockhampton,Brisbane,2,2017,805.0,518.152451598463
Rockhampton,Brisbane,3,2017,785.0,518.152451598463
Rockhampton,Brisbane,4,2017,765.0,518.152451598463
Rockhampton,Brisbane,5,2017,746.0,518.152451598463
Rockhampton,Brisbane,6,2017,726.0,518.152451598463
Rockhampton,Brisbane,7,2017,707.0,518.152451598463
Rockhampton,Brisbane,8,2017,687.0,518.152451598463
Rockhampton,Brisbane,9,2017,668.0,518.152451598463
Rockhampton,Brisbane,10,2017,650.0,518.152451598463
Rockhampton,Brisbane,11,2017,631.0,518.152451598463
Rockhampton,Brisbane,12,2017,613.0,518.152451598463
Rockhampton,Brisbane,1,2018,594.0,518.152451598463
Rockhampton,Brisbane,2,2018,576.0,518.152451598463
Rockhampton,Brisbane,3,2018,558.0,518.152451598463
Rockhampton,Brisbane,4,2018,541.0,518.152451598463
Rockhampton,Brisbane,5,2018,523.0,518.152451598463
Rockhampton,Brisbane,6,2018,506.0,518.152451598463
Rockhampton,Brisbane,7,2018,489.0,518.152451598463
Rockhampton,Brisbane,8,2018,472.0,518.152451598463
Rockhampton,Brisbane,9,2018,455.0,518.152451598463
Rockhampton,Brisbane,10,2018,439.0,518.152451598463
Rockhampton,Brisbane,11,2018,422.0,518.152451598463
Rockhampton,Brisbane,12,2018,406.0,518.152451598463
Rockhampton,Brisbane,1,2019,390.0,518.152451598463
Rockhampton,Brisbane,2,2019,374.0,518.152451598463
Rockhampton,Brisbane,3,2019,359.0,518.152451598463
Rockhampton,Brisbane,4,2019,343.0,518.152451598463
Rockhampton,Brisbane,5,2019,328.0,518.152451598463
Rockhampton,Brisbane,6,2019,313.0,518.152451598463
Rockhampton,Brisbane,7,2019,298.0,518.152451598463
Rockhampton,Brisbane,8,2019,283.0,518.152451598463
Rockhampton,Brisbane,9,2019,269.0,518.152451598463
Rockhampton,Brisbane,10,2019,255.0,518.152451598463
Rockhampton,Brisbane,11,2019,240.0,518.152451598463
Rockhampton,Brisbane,12,2019,227.0,518.152451598463
Rockhampton,Brisbane,1,2020,213.0,518.152451598463
Rockhampton,Brisbane,2,2020,199.0,518.152451598463
Rockhampton,Brisbane,3,2020,186.0,518.152451598463
Rockhampton,Brisbane,4,2020,173.0,518.152451598463
Rockhampton,Brisbane,5,2020,160.0,518.152451598463
